11
8
15
16
14
6
8
21
24
15
10
11
23
20
19
25
13
4
7
9
4
34
31
35
41
48
33
38
48
37
218
534
720
478
371
317
288
273
243
163
140
85
63
62
52
61
87
126
111
106
74
58
105
99
90
76
84
92
123
77
85
63
98
77
70
104
147
132
136
146
172
167
157
165
220
272
232
265
183
264
480
249
293
237
240
271
250
269
311
249
271
289
277
245
214
260
265
296
360
357
344
371
335
334
335
355
448
484
718
903
640
589
563
483
553
